Gene name	Number of transposons per gene	Number of reads per gene
YDR366C	45	661
KEI1	6	63
YPR1	16	146
XRS2	55	2925
DXO1	33	1266
CTS2	44	2289
YDR371C-A	3	4
VPS74	28	927
FRQ1	5	24
PHO92	30	1301
WIP1	6	9
BCS1	26	633
ARH1	17	256
ATP17	6	87
LSM6	4	12
RGA2	73	2875
SDH6	14	374
ARO10	60	2461
YRA1	18	414
YDR381C-A	6	16
RPP2B	7	85
NKP1	24	813
ATO3	46	3172
EFT2	110	3703
MUS81	44	1538
YDR387C	43	1746
RVS167	49	1108
SAC7	29	710
UBA2	15	974
YDR391C	26	1316
SPT3	18	723
SHE9	41	1207
RPT3	10	286
SXM1	78	2698
YDR396W	16	464
NCB2	15	462
UTP5	15	423
HPT1	18	473
URH1	46	2855
YDR401W	35	1576
DIT2	59	2775
DIT1	48	2111
RPB7	2	16
MRP20	44	1312
PDR15	201	13168
YDR406W-A	7	49
TRS120	50	1684
ADE8	9	247
SIZ1	53	1658
STE14	34	3106
DFM1	40	1717
RRP17	3	4
YDR413C	2	1
ERD1	22	502
YDR415C	35	1933
SYF1	51	1823
YDR417C	7	24
RPL12B	7	119
RAD30	52	3026
HKR1	135	4812
ARO80	66	2908
SIP1	67	4597
CAD1	42	2143
DYN2	14	133
SNX41	54	2016
YDR426C	14	523
RPN9	18	448
BNA7	25	815
TIF35	5	15
CYM1	68	2325
YDR431W	27	2089
NPL3	10	271
YDR433W	4	79
GPI17	27	943
PPM1	22	423
PPZ2	65	3065
GPI19	6	126
THI74	31	846
LRS4	10	208
DOT1	45	2631
APT2	16	948
YDR442W	13	666
SSN2	133	10014
YDR444W	64	2936
YDR445C	32	1642
ECM11	28	742
RPS17B	13	208
ADA2	17	499
UTP6	14	309
RPS18A	7	35
YHP1	28	1153
PPN1	68	3450
TSA2	36	2221
GUK1	0	0
YDR455C	13	342
NHX1	49	1827
TOM1	253	12906
HEH2	36	1229
PFA5	45	1943
TFB3	15	614
MFA1	10	658
YDR461C-A	8	300
MRPL28	8	73
STP1	42	1634
SPP41	38	688
YDR464C-A	1	0
RMT2	27	996
PKH3	56	2683
YDR467C	7	286
TLG1	16	338
SDC1	10	182
UGO1	35	620
RPL27B	15	388
TRS31	12	242
PRP3	41	1089
JIP4	61	3952
YDR476C	61	2873
SNF1	47	1592
SNM1	8	72
PEX29	49	2369
DIG2	45	2655
PHO8	89	6029
CWC21	37	2826
KRE2	47	2237
VPS52	30	1421
VPS72	50	1872
VPS60	27	950
RIB3	12	81
PAC11	30	760
SLD5	30	1063
PKH1	88	4077
YDR491C	46	3154
IZH1	24	642
MZM1	10	75
RSM28	21	539
VPS3	50	1843
PUF6	51	2076
ITR1	64	3648
SEC20	12	631
LCD1	41	984
RPL37B	24	630
PLM2	44	2373
SAM2	40	1701
LPP1	24	1680
SPG3	9	368
PSP1	35	871
GMC1	99	9084
GIN4	70	2254
GNP1	58	2731
YDR509W	10	194
SMT3	7	109
YDR510C-A	3	28
SDH7	17	617
EMI1	68	5131
GRX2	10	569
YDR514C	52	1946
SLF1	16	535
EMI2	43	1839
GRH1	27	1012
EUG1	60	2889
FPR2	14	728
URC2	55	2164
YDR521W	15	660
SPS2	33	1129
SPS1	52	2964
AGE1	30	1186
YDR524W-C	2	3
YDR524C-B	5	29
YDR524C-A	15	378
API2	36	1409
SNA2	37	3646
YDR526C	4	5
RBA50	24	618
HLR1	34	1401
QCR7	6	54
APA2	48	1850
CAB1	26	1101
KRE28	16	387
HSP31	22	659
FIT1	30	1537
YDR535C	70	5238
STL1	61	3169
YDR537C	19	1311
PAD1	28	1647
FDC1	36	1299
IRC4	5	30
YDR541C	33	1613
PAU10	41	627
YDR543C	26	1220
YDR544C	30	843
YRF1-1	1020	29684
YDR545C-A	108	1719
YIL177C	885	28935
YIL177W-A	80	1478
PAU14	41	1005
VTH1	265	11261
IMA3	102	3475
YIL171W-A	24	857
CSS1	41	535
YIL166C	74	3820
YIL165C	26	1588
NIT1	43	2215
YIL163C	18	1256
SUC2	87	4659
YIL161W	17	454
POT1	56	2829
BNR1	120	4870
AIM20	18	773
COA1	25	914
YIL156W-A	29	1332
YIL156W-B	12	494
UBP7	90	4572
GUT2	64	3092
IMP2'	71	5251
RRD1	35	1247
YIL152W	38	1711
ESL1	87	4905
MCM10	43	3086
MLP2	111	4827
RPL40A	14	215
SLN1	45	1407
ATG32	33	1041
PAN6	7	109
NDC80	37	1663
SSL2	61	1799
YIL142C-A	9	496
CCT2	30	854
YIL141W	21	545
AXL2	74	2692
REV7	26	1145
TPM2	14	294
TMA108	114	4350
OM45	34	1833
VHS2	61	2678
YIL134C-A	7	489
FLX1	17	365
RPL16A	19	715
CSM2	40	3675
FKH1	60	2722
ASG1	73	2943
TAO3	176	6473
MET18	74	3136
RRT14	11	211
STH1	41	1679
KGD1	109	4843
AYR1	29	1380
SIM1	98	8630
POG1	29	1163
QDR2	66	2185
QDR1	80	3654
RPI1	21	1027
RHO3	19	653
PRM5	24	385
HIS5	53	3625
YIL115W-A	8	235
NUP159	73	2691
POR2	16	181
SDP1	47	2805
HOS4	105	5577
COX5B	19	815
HPM1	40	2261
SEC24	61	1879
YIL108W	112	11219
PFK26	91	4721
MOB1	17	249
SLM1	92	5188
YIL105W-A	5	209
SHQ1	26	785
DPH1	56	2555
YIL102C-A	5	33
YIL102C	5	16
XBP1	67	4314
YIL100C-A	62	2311
YIL100W	70	3087
SGA1	54	2347
FMC1	8	116
FYV10	46	825
BMT5	49	2688
PRK1	97	5470
LYS12	43	2237
RSM25	33	1107
YIL092W	69	3293
UTP25	54	1684
ICE2	46	2484
YIL089W	18	682
AVT7	74	6020
AIM19	26	1466
YIL086C	30	1447
KTR7	77	4096
SDS3	19	422
CAB2	12	621
TY3A-I	44	2017
AIR1	28	1320
THS1	34	1288
YIL077C	53	2994
SEC28	33	2091
RPN2	53	2240
SER33	72	4783
SPO22	99	5833
HOP1	48	1559
YIL071W-A	12	416
PCI8	41	1851
MAM33	33	963
RPS24B	22	508
YIL068W-A	14	447
SEC6	38	919
YIL067C	65	2805
YIL066W-A	14	432
RNR3	83	5252
FIS1	34	1686
EFM4	33	1995
YRB2	18	199
ARC15	7	108
SNP1	26	446
YIL060W	31	440
YIL059C	13	422
YIL058W	26	1583
RGI2	39	3023
VHR1	161	13612
YIL055C	103	7535
YIL054W	48	2798
GPP1	41	2993
RPL34B	11	76
MMF1	34	2912
PCL7	32	1099
DFG10	15	270
NEO1	36	739
YIL047C-A	30	1251
SYG1	113	4890
YIL046W-A	63	8376
MET30	41	1020
PIG2	73	4239
AGE2	41	534
CBR1	54	3300
PKP1	55	2901
GVP36	35	1969
APQ12	13	346
TED1	80	4906
NOT3	49	908
PRM2	72	7174
CST6	93	5731
CKA1	70	3673
CAP2	43	2117
BCY1	39	1327
YIL032C	21	1364
ULP2	80	4343
YIL030W-A	25	1254
SSM4	192	13479
YIL029W-A	20	767
YIL029C	20	655
YIL028W	13	665
EMC5	20	1282
IRR1	72	2139
YIL025C	10	280
YIL024C	51	3286
YKE4	80	7600
TIM44	14	449
RPB3	23	821
YIL021C-A	7	217
YIL020C-A	12	381
HIS6	46	3940
FAF1	19	399
RPL2B	42	670
VID28	112	4798
SNL1	34	995
BAR1	129	9680
YIL014C-A	15	996
MNT3	77	4797
PDR11	220	13779
YIL012W	67	6070
TIR3	33	1860
DOT5	41	1719
EST3	43	2886
FAA3	126	8242
URM1	12	163
NAS2	53	4983
YIA6	81	5165
EPS1	166	14594
BET1	6	70
CFD1	34	3489
YIL002W-A	13	553
INP51	118	2643
YIL001W	166	13021
SGN1	65	2768
MPH1	224	17264
AIM21	151	9289
DJP1	70	4765
IST3	39	1133
PAN1	226	13512
EGH1	146	9391
PRI1	7	122
MSL1	15	557
DSN1	34	715
STS1	21	758
SQT1	32	1150
GAT4	43	2972
VLD1	70	5076
RPR2	12	201
YIR016W	125	5875
MET28	129	14185
YIR017W-A	138	15260
YAP5	68	6030
YIR018C-A	11	625
FLO11	119	4885
YIR020C	11	197
YIR020W-A	17	1411
YIR020C-B	28	754
MRS1	36	787
YIR021W-A	33	3885
SEC11	8	67
DAL81	120	6699
YIR023C-A	20	636
INA22	39	1497
MND2	50	2766
YVH1	41	1231
DAL1	102	7978
DAL4	132	10967
DAL2	65	5174
DCG1	47	2680
YIR030W-A	23	1219
DAL7	102	7037
DAL3	66	6247
MGA2	111	6745
LYS1	59	3780
YIR035C	67	5179
IRC24	62	4061
YIR036W-A	44	2960
HYR1	27	1314
GTT1	34	1274
YPS6	38	866
YIR040C	41	1670
PAU15	16	572
YIR042C	26	2046
Q0010	0	0
Q0017	0	0
Q0032	0	0
AI1	116	29546
AI2	245	68780
AI3	265	72623
AI4	311	82008
AI5_ALPHA	363	98107
COX1	375	98256
AI5_BETA	3	2
ATP8	4	3
ATP6	9	569
Q0092	0	0
BI2	32	1413
BI3	42	1508
BI4	56	3035
COB	58	3328
OLI1	0	0
VAR1	3	10
Q0142	0	0
Q0143	0	0
Q0144	0	0
SCEI	3	7
Q0182	0	0
COX2	65	13909
Q0255	9	29
COX3	75	15640
Q0297	0	0
YEL077C	605	19369
YEL077W-A	88	1533
YEL076C-A	106	2130
YEL076C	78	1731
YEL075W-A	105	2279
YEL075C	49	569
YEL074W	73	5189
YEL073C	14	714
RMD6	41	3231
DLD3	71	4244
DSF1	76	3060
HXT13	65	2529
YEL068C	15	735
YEL067C	67	5861
HPA3	29	1270
SIT1	75	4363
AVT2	67	3405
CAN1	69	5293
NPR2	41	937
CIN8	58	1740
PRB1	89	4273
SOM1	40	827
HHY1	70	5347
PCM1	20	649
YEL057C	44	3000
HAT2	35	1465
POL5	34	1103
RPL12A	12	438
YEL053W-A	10	407
MAK10	54	2051
AFG1	45	2588
VMA8	4	92
YEL050W-A	8	248
RML2	24	435
PAU2	27	723
TCA17	8	21
FRD1	78	5797
GLY1	16	304
YEL045C	63	2509
IES6	7	67
YEL043W	99	8701
GDA1	47	1470
YEF1	53	3335
UTR2	78	3964
CYC7	23	924
UTR4	40	1141
RAD23	40	1131
ANP1	31	1176
UTR5	112	7889
YEL034C-A	21	620
HYP2	11	259
MTC7	77	5975
MCM3	34	919
YEL032C-A	4	43
SPF1	113	3365
YEL030C-A	11	385
ECM10	67	3093
BUD16	26	1048
YEL028W	18	792
VMA3	1	0
SNU13	2	11
YEL025C	142	7498
RIP1	15	325
YEL023C	98	7616
GEA2	144	7743
URA3	633	166394
YEL020C-B	5	95
TIM9	9	182
YEL020C	103	5510
MMS21	25	1135
YEL018C-A	43	1298
EAF5	66	2691
PMP2	4	101
GTT3	63	2076
NPP2	92	6603
EDC3	110	7769
YEL014C	56	4930
VAC8	57	1481
UBC8	57	1960
GLC3	200	14862
YEL010W	46	3930
YEL009C-A	55	4507
GCN4	33	712
YEL008W	133	23138
YEL008C-A	34	4672
MIT1	65	2425
YEA6	81	5271
VAB2	56	5118
YEA4	73	4262
GIM4	38	3287
WBP1	19	452
IRC22	78	5439
MNN1	189	11873
NOP16	26	472
PMI40	19	434
FMP52	92	7459
YND1	153	10996
NUG1	49	1086
YER006C-A	40	3634
PAC2	70	4317
TMA20	44	1820
SEC3	109	4335
NTF2	2	5
YER010C	48	2029
TIR1	35	673
PRE1	10	673
PRP22	97	4842
HEM14	48	750
BUD25	93	6407
FAA2	101	5865
BIM1	55	4226
AFG3	80	2326
SPC25	17	441
ISC1	244	21446
SBH2	16	435
GPA2	101	3926
RPN3	34	1389
SRB4	33	1020
PRO3	7	70
YER023C-A	3	9
YAT2	172	11049
GCD11	12	163
CHO1	13	161
GAL83	63	3827
MIG3	92	7067
SMB1	8	338
CHZ1	14	614
YPT31	20	823
FIR1	80	4810
ZRG8	93	6331
YER034W	98	11565
EDC2	85	6557
ARB1	37	680
PHM8	57	3125
KRE29	14	243
FMP49	31	1629
HVG1	59	3394
YER039C-A	17	1262
GLN3	54	2162
YEN1	89	4946
MXR1	30	1870
SAH1	27	956
ERG28	25	666
MEI4	92	5580
ACA1	50	2912
SPO73	25	1006
YER046W-A	20	1142
SAP1	87	4838
CAJ1	47	3028
ISD11	8	215
TPA1	54	3821
RSM18	6	71
JHD1	88	6163
HOM3	77	3195
PIC2	71	4004
YER053C-A	3	7
GIP2	81	4237
HIS1	47	2351
FCY2	77	4648
RPL34A	15	262
HMF1	21	899
PET117	11	77
PCL6	32	1324
FCY21	53	2997
FCY22	51	3012
CEM1	44	1605
GPP2	28	1150
THO1	34	2527
VHR2	55	1883
ICL1	86	4261
RRT13	22	577
YER066C-A	27	356
RGI1	4	27
YER067C-A	3	22
MOT2	32	1182
YER068C-A	15	733
ARG5,6	46	1251
RNR1	52	1380
TDA2	9	195
VTC1	14	357
ALD5	56	2202
RPS24A	11	72
YOS1	2	9
PTP3	91	5067
YER076C	29	1384
YER076W-A	9	147
MRX1	56	2712
ICP55	59	3151
YER078W-A	29	651
YER079W	27	1873
YER079C-A	13	434
AIM9	66	3466
SER3	70	4265
UTP7	23	603
GET2	35	1943
YER084W	46	3484
YER084W-A	9	228
YER085C	7	226
ILV1	64	2877
AIM10	48	1929
YER087C-A	15	362
SBH1	8	215
DOT6	122	6584
YER088C-A	68	3883
YER088W-B	19	949
PTC2	92	6124
TRP2	66	3974
YER090C-A	5	77
MET6	58	1076
YER091C-A	56	3475
IES5	18	523
TSC11	70	3487
AIM11	25	1267
PUP3	6	54
RAD51	25	355
SHC1	29	1421
YER097W	17	626
UBP9	48	2060
PRS2	41	3226
UBC6	15	1174
AST2	54	2560
RPS8B	17	125
SSA4	54	1652
RTT105	20	827
NUP157	91	3727
MAM1	22	795
GLE2	17	244
YER107W-A	12	184
KAP123	69	2663
SWI4	46	1172
LSM4	5	12
TMN3	61	2712
BOI2	89	4545
SPR6	25	1705
SLX8	23	964
RPL23B	13	378
SHO1	25	1062
AVT6	66	3920
YER119C-A	35	2067
SCS2	14	115
YER121W	23	1320
GLO3	21	651
YCK3	35	1336
DSE1	46	2279
RSP5	32	516
NSA2	13	271
LCP5	12	178
VFA1	24	902
SAK1	104	5385
YER130C	42	2038
RPS26B	8	185
PMD1	171	14164
GLC7	7	136
YER133W-A	7	19
YER134C	18	510
YER135C	25	750
GDI1	16	273
YER137C	22	1783
YER137W-A	7	256
YER138W-A	16	82
RTR1	16	367
EMP65	50	2996
COX15	37	1169
MAG1	25	1553
DDI1	33	1219
UBP5	70	4316
FTR1	72	5135
YER145C-A	19	691
LSM5	11	377
SCC4	65	2613
YER147C-A	14	357
SPT15	18	502
YER148W-A	11	323
PEA2	27	1458
SPI1	25	1343
UBP3	94	4188
YER152C	84	3826
YER152W-A	30	1074
PET122	53	1251
OXA1	42	1519
BEM2	99	3136
YER156C	40	1477
COG3	25	1098
YER158C	38	1974
YER158W-A	5	79
BUR6	17	412
SPT2	22	1122
RAD4	60	2268
GCG1	34	2168
CHD1	77	2206
PAB1	14	451
YER165C-A	8	270
DNF1	131	4739
BCK2	68	2610
CCA1	26	763
RPH1	77	3466
ADK2	32	1333
RAD3	26	490
BRR2	97	4607
YER172C-A	9	345
RAD24	63	2941
GRX4	33	1922
TMT1	32	1645
YER175W-A	10	521
ECM32	163	10521
BMH1	29	1063
PDA1	47	2135
DMC1	54	3279
ISC10	17	345
SLO1	6	59
YER181C	12	450
FMP10	22	940
FAU1	40	2375
TOG1	46	1874
PUG1	39	1811
YER186C	34	1751
YER187W	25	1768
YER188W	28	1334
YER188C-A	47	3693
YER189W	55	609
YRF1-2	922	18984
YER190C-A	67	414
YER190C-B	102	1652
YFL068W	102	1733
YFL067W	29	382
YFL066C	220	4354
YFL065C	68	1744
YFL064C	96	1995
YFL063W	49	2600
COS4	83	2832
DDI2	47	1735
SNO3	53	2493
SNZ3	69	3026
THI5	92	2590
AGP3	59	2851
AQY3	89	8637
DAK2	54	3460
ZNF1	40	1796
YFL051C	13	713
ALR2	111	8874
SWP82	48	1663
EMP47	40	1174
RGD2	64	2316
FMP32	48	2215
SEC53	2	2
OTU1	40	1808
LAM5	99	6648
YFL041W-A	11	490
FET5	87	10043
YFL040W	105	9165
ACT1	28	625
YPT1	13	285
TUB2	31	796
RPO41	93	2554
MOB2	41	730
RPL22B	26	1798
MIL1	124	7859
RIM15	203	10450
YFL032W	37	2542
HAC1	18	192
YFL031C-A	0	0
AGX1	58	3366
CAK1	11	611
CAF16	42	3302
GYP8	84	5001
STE2	58	4529
BST1	75	1715
EPL1	59	2359
BUD27	123	9004
FRS2	26	714
YFL021C-A	166	14463
GAT1	137	5812
PAU5	15	652
YFL019C	11	25
LPD1	29	385
SMX2	1	0
GNA1	8	189
MDJ1	107	5590
YFL015W-A	33	1154
YFL015C	92	5150
HSP12	47	1797
YFL013W-A	117	10114
IES1	155	13363
YFL012W-A	101	12853
YFL012W	26	1081
HXT10	100	5934
AUA1	17	982
WWM1	50	2702
CDC4	40	1544
SMC1	31	924
BLM10	413	29254
SEC4	8	51
VTC2	129	7436
MSH4	223	17300
SPB4	34	1158
DEG1	66	2755
LOC1	21	154
NIC96	83	4381
YPI1	9	132
RPN11	8	85
SAD1	17	620
YFR006W	153	11431
YFH7	99	12049
FAR7	26	606
GCN20	124	8175
YFR009W-A	10	283
UBP6	50	1266
YFR010W-A	10	293
MIC19	44	2450
DCV1	77	7617
YFR012W-A	5	280
IOC3	127	9771
CMK1	82	5860
GSY1	157	8238
YFR016C	170	9500
IGD1	78	5735
YFR018C	227	26664
FAB1	194	10437
CSS2	32	2873
ATG18	110	5713
ROG3	121	6678
PES4	93	6805
LSB3	58	4737
HIS2	80	6492
ULI1	76	6932
ECO1	12	232
CDC14	30	984
PTR3	60	2071
MET10	92	3839
SMC2	52	1554
RPL2A	37	923
RRT5	54	2161
RPL29	8	152
YFR032C-B	52	4293
QCR6	42	3339
PHO4	200	11018
YFR034W-A	62	8453
YFR035C	57	6581
CDC26	21	549
YFR036W-A	17	769
RSC8	24	570
IRC5	56	2728
OSW7	37	1040
SAP155	56	1487
ERJ5	43	3315
KEG1	6	127
IRC6	38	2212
DUG1	71	6736
YFR045W	34	2197
CNN1	54	1554
BNA6	51	2403
RMD8	87	3842
YMR31	23	1324
PRE4	23	481
RET2	83	4745
RPN12	12	409
YFR052C-A	20	419
HXK1	74	3250
YFR054C	9	916
YFR056C	29	1240
IRC7	47	3112
YFR057W	4	60
COS12	0	0
YGL262W	0	0
PAU11	28	668
YGL260W	27	835
YPS5	12	283
YGL258W-A	0	0
VEL1	14	408
MNT2	54	4012
ADH4	49	1208
ZRT1	45	1939
FZF1	63	4967
HXK2	42	3003
RTG2	43	699
HFM1	86	3216
RMR1	17	541
ZIP2	90	7716
PDE1	55	4057
BRR6	8	159
RAI1	29	824
GUS1	22	470
RTF1	23	926
TAD1	27	766
YGL242C	22	1054
KAP114	57	3135
DOC1	13	452
YGL239C	12	562
CSE1	44	974
HAP2	29	1122
MTO1	79	4851
YGL235W	26	852
ADE5,7	30	738
SEC15	30	485
TAN1	24	670
EMC4	19	1635
YGL230C	7	121
SAP4	108	7061
SHE10	49	2817
VID30	72	2885
OST5	11	143
MTC3	15	822
VRG4	12	218
SDT1	27	1573
COG1	26	394
EDC1	10	367
NIF3	16	440
BOL2	14	295
MDM34	35	1283
YGL218W	23	827
YGL217C	10	649
KIP3	67	3280
CLG1	29	1343
YGL214W	19	441
SKI8	32	921
VAM7	6	38
NCS6	18	828
YPT32	27	1056
MIG2	28	1574
SIP2	73	4168
SPT16	31	1143
CHC1	69	1909
POX1	66	2938
YGL204C	13	123
KEX1	66	1783
ARO8	41	1388
MCM6	75	1945
EMP24	25	1280
YGL199C	13	770
YIP4	22	1381
MDS3	66	2810
DSD1	31	1618
GCN1	173	5792
YGL194C-A	6	11
HOS2	33	1200
YGL193C	19	333
IME4	43	2395
COX13	18	735
CDC55	41	1039
RPS26A	2	1
YGL188C-A	5	27
YGL188C	30	1465
COX4	9	82
TPN1	57	4386
YGL185C	65	3330
STR3	39	1851
MND1	32	2216
YGL182C	17	411
GTS1	63	3196
ATG1	71	3299
TOS3	51	3128
MPT5	79	4845
YGL177W	25	1537
YGL176C	34	1782
SAE2	19	539
BUD13	46	2797
XRN1	119	4810
NUP49	32	1406
ROK1	22	686
SPO74	23	1185
SUA5	20	441
HUR1	16	559
PMR1	29	1185
CUP2	32	2242
YGL165C	41	1335
YRB30	33	1069
RAD54	46	1675
SUT1	30	1756
YIP5	28	1477
AIM14	46	1804
YGL159W	24	1146
RCK1	44	1929
ARI1	43	1563
AMS1	109	6027
CDC43	28	829
LYS5	26	1428
PEX14	32	956
YGL152C	35	1330
NUT1	92	7559
INO80	96	3516
YGL149W	21	1513
ARO2	46	1517
RPL9A	16	348
RRT6	31	1826
TIP20	39	1018
ROG1	36	1874
MRF1	38	1187
GPI10	21	662
HUL5	85	3712
YGL140C	72	4157
FLC3	70	3463
YGL138C	32	1387
SEC27	46	810
MRM2	36	1926
RPL1B	28	1003
PCL10	49	2114
ITC1	94	3792
YGL132W	4	10
SNT2	90	3287
CEG1	3	10
RSM23	9	93
CWC23	11	61
SOH1	15	465
SCS3	165	12275
MET13	65	2664
MON1	39	990
RPS2	3	3
YGL123C-A	1	0
NAB2	21	547
GPG1	11	281
PRP43	46	1505
COQ8	47	1425
YGL118C	43	2922
YGL117W	45	2735
CDC20	36	843
SNF4	20	590
YGL114W	57	2462
SLD3	35	1284
TAF6	2	1
NSA1	22	497
CUE3	70	4237
YGL109W	18	1070
YGL108C	10	286
RMD9	19	398
MLC1	0	0
ARC1	22	1000
VPS73	44	1488
RPL28	15	340
YGL102C	10	195
YGL101W	16	549
SEH1	23	756
LSG1	16	281
USE1	3	5
SRM1	33	1223
TOS8	28	780
VPS45	21	535
PAN2	77	3055
SPC105	34	1577
NUP145	60	2809
NBP35	25	1324
LIF1	26	810
MF(ALPHA)2	11	450
YGL088W	35	2415
MMS2	25	1553
MAD1	62	3543
LCL3	31	981
GUP1	34	394
SCY1	87	3188
YGL082W	63	3935
YGL081W	32	2841
MPC1	18	495
KXD1	18	584
DBP3	29	746
HNM1	59	2930
RPL7A	28	620
MPS2	27	1052
YGL074C	27	2645
HSF1	61	3537
YGL072C	41	2241
AFT1	56	1999
RPB9	23	673
YGL069C	12	174
MNP1	12	145
NPY1	39	1882
SGF73	48	1268
ALG2	24	568
MRH4	54	1085
PUS2	128	7776
YGL063C-A	34	2222
PYC1	139	7507
DUO1	23	912
YBP2	50	2227
PKP2	66	5379
RAD6	11	365
GEP7	41	2495
SDS23	64	3988
OLE1	23	494
ERV14	13	312
PRM8	32	1326
YGL052W	14	825
MST27	84	5170
TYW3	47	2706
TIF4632	54	2170
RPT6	9	58
ALG13	2	2
RIM8	58	2875
RNA15	19	339
DST1	57	2513
YGL042C	15	532
YGL041C-B	16	1689
YGL041W-A	33	1116
YGL041C	17	335
HEM2	15	263
YGL039W	35	1258
OCH1	30	596
PNC1	22	885
YGL036W	91	5230
MIG1	46	1753
YGL034C	48	1230
HOP2	29	971
AGA2	9	202
RPL24A	12	344
RPL30	6	6
CGR1	10	170
SCW11	51	2203
CWH41	127	8349
TRP5	104	7209
PGD1	44	2244
YGL024W	34	1858
PIB2	90	4381
STT3	57	2469
ALK1	94	6655
GET1	7	41
CKB1	15	236
JAC1	18	325
ATE1	72	4130
KAP122	113	7064
YGL015C	31	4725
PUF4	117	5955
YGL014C-A	12	220
PDR1	137	8924
ERG4	30	1202
SCL1	13	228
YGL010W	50	2983
LEU1	170	13358
PMA1	18	358
YGL007C-A	6	72
BRP1	72	9892
YGL006W-A	31	2537
PMC1	180	10862
COG7	62	2670
RPN14	99	6579
CDH1	135	8440
ERP6	62	4835
ERG26	12	297
EFM5	64	1923
SWC4	58	5460
CUL3	109	9527
PEX31	54	1684
TFG2	27	503
PRP18	43	4727
ECT1	95	6474
STF2	27	1257
SEC9	20	725
NMA2	86	4706
YGR011W	16	1343
YGR012W	74	4215
SNU71	74	1869
MSB2	124	5985
EAT1	86	8668
YGR016W	40	2707
YGR017W	62	5755
YGR018C	21	1790
UGA1	132	9463
VMA7	7	26
YGR021W	113	6270
YGR022C	15	941
MTL1	53	2164
THG1	7	180
YGR025W	67	7076
YGR026W	55	3589
RPS25A	13	281
MSP1	61	2603
ERV1	12	194
POP6	11	252
IMO32	140	10666
NAG1	57	3542
GSC2	285	20292
TIM21	42	1276
RPL26B	24	330
YGR035C	18	348
YGR035W-A	30	1148
CAX4	32	1422
ACB1	6	10
ORM1	25	2598
YGR039W	24	513
KSS1	53	4640
BUD9	65	5068
YGR042W	47	1415
NQM1	63	4372
RME1	30	1347
YGR045C	59	6384
TAM41	34	833
TFC4	37	1443
UFD1	16	534
SCM4	38	2111
YGR050C	47	3404
YGR051C	57	4245
FMP48	59	3764
YGR053C	28	2113
YGR054W	74	2805
MUP1	34	1267
RSC1	83	3862
LST7	15	469
PEF1	21	987
SPR3	33	1655
ERG25	20	588
ADE6	57	1512
COX18	31	708
SPT4	8	83
YGR064W	28	1234
VHT1	29	1052
YGR066C	32	2154
YGR067C	87	4960
ART5	174	12523
YGR068W-A	5	61
YGR069W	29	1247
ROM1	106	6034
ENV11	71	5393
UPF3	11	488
YGR073C	4	23
SMD1	2	2
PRP38	1	0
MRPL25	13	669
PEX8	48	2556
PAC10	7	122
YGR079W	57	4218
TWF1	48	3060
SLX9	19	577
TOM20	13	260
GCD2	22	913
MRP13	30	1131
RPL11B	11	87
PIL1	24	552
PDC6	117	9331
CTT1	66	2403
NNF2	71	3192
UTP22	24	610
PRP31	38	1374
DBF2	33	1429
DRN1	35	1622
VAS1	69	2027
RRP46	8	53
TPC1	78	8676
ASK10	105	5100
ESP1	39	670
TEL2	21	805
MDR1	71	3590
PCP1	39	2176
GTF1	15	148
NOP7	21	354
SRB5	28	1108
VMA21	2	1
VOA1	20	766
YGR107W	61	4748
CLB1	30	1257
CLB6	58	4241
CLD1	21	535
YGR111W	30	1716
SHY1	31	820
DAM1	22	593
YGR114C	11	389
YGR115C	4	79
SPT6	51	1932
YGR117C	36	1109
RPS23A	4	30
NUP57	28	568
COG2	6	312
MEP1	85	5706
YGR121W-A	36	4421
YGR122W	48	2349
YGR122C-A	6	8
PPT1	82	5005
ASN2	78	4775
YGR125W	88	5232
YGR126W	30	1996
YGR127W	40	2524
UTP8	14	134
SYF2	15	388
YGR130C	56	3758
FHN1	12	68
PHB1	15	923
PEX4	19	969
CAF130	83	3389
PRE9	15	235
LSB1	16	1046
YGR137W	4	228
TPO2	59	1797
YGR139W	21	594
CBF2	49	1946
VPS62	78	3301
BTN2	38	1182
SKN1	77	4371
THI4	52	3597
ENP2	43	1613
ECL1	17	435
YGR146C-A	25	1513
NAT2	26	698
RPL24B	12	595
GPC1	33	1854
CCM1	50	1206
YGR151C	4	12
RSR1	15	233
YGR153W	27	1772
GTO1	30	2120
CYS4	19	420
PTI1	9	172
CHO2	73	2340
MTR3	15	620
NSR1	23	762
YGR160W	3	31
RTS3	45	2369
YGR161W-C	15	270
TIF4631	37	1109
GTR2	20	401
YGR164W	15	637
MRPS35	18	482
TRS65	41	1774
CLC1	11	252
YGR168C	29	1736
PUS6	61	4350
LSO2	10	269
PSD2	104	5197
MSM1	38	980
YIP1	11	140
RBG2	29	1505
CBP4	19	795
YGR174W-A	3	33
ERG1	16	274
YGR176W	54	3564
ATF2	113	6252
PBP1	78	4512
OKP1	31	1125
RNR4	26	497
TIM13	20	973
YGR182C	21	694
QCR9	11	695
UBR1	121	4588
TYS1	14	444
TFG1	24	473
HGH1	21	694
BUB1	28	799
CRH1	27	559
YGR190C	3	2
HIP1	30	831
TDH3	59	1192
PDX1	44	2330
XKS1	55	1980
SKI6	12	329
FYV8	39	1440
SNG1	31	1024
YPP1	22	1059
PMT6	63	2945
ELP2	56	1277
YGR201C	33	1925
