Gene name	Number of transposons per gene	Number of reads per gene
ARC19	3	2
URB1	85	828
SWD2	20	119
RAM2	34	330
MAK11	12	77
CDC16	67	601
URA6	17	171
TFA1	40	264
TTI1	59	761
UGP1	40	341
YKL036C	6	7
SPC42	19	134
PRI2	29	365
CSE4	8	72
ASK1	26	388
TOA2	4	3
MPE1	21	127
FBA1	12	37
DHR2	23	231
RRP14	13	155
YKL083W	0	0
CAB3	25	251
MIF2	10	12
YJU2	13	70
UTP11	19	220
HSL1	78	669
GFA1	38	401
SLD2	31	152
YKL111C	7	18
ABF1	44	220
SRP21	1	0
RRN3	25	131
HSK3	9	68
SDH3	4	8
RPC25	13	89
RPT1	13	117
GPM1	11	119
YKL153W	6	64
SRP102	18	127
MCD4	70	747
TPK3	28	133
EBP2	8	10
SNU114	31	377
RPL17A	4	14
FAS1	94	1105
MTR2	17	168
HYM1	21	134
ACP1	11	107
SDS22	17	150
MIA40	13	19
YKT6	14	128
TOR2	184	2030
LOS1	51	366
UBA1	42	488
PAP1	14	79
ECM9	22	83
RSC4	31	256
NTR2	4	6
RPC37	8	19
SPC34	19	195
KAE1	33	311
RPS21A	9	29
TFA2	1	0
LAS1	38	386
BET3	26	248
DRE2	16	145
TRZ1	44	451
RPF2	23	103
DAD2	8	33
PRP16	59	646
SFI1	41	382
ORC3	31	183
DRS1	23	174
SOF1	29	200
DPS1	39	370
GPI13	59	500
RIX7	40	292
GRC3	30	287
PRP19	8	42
YLL037W	1	0
COF1	10	105
NOC3	24	96
SSL1	35	313
NSE1	45	521
PAM18	6	6
RLP24	4	3
TEN1	0	0
GAT3	3	2
SDO1	28	317
SED5	13	78
RPL15A	7	53
RSC58	8	14
STU2	62	483
FCF2	19	173
REX2	34	421
FRS1	47	504
SPC3	13	91
RGR1	73	670
RPL10	4	24
YLR076C	2	7
BOS1	16	53
SMC4	79	618
GAA1	57	760
HRT3	16	105
MIM2	5	10
ERG27	25	146
YLR101C	12	38
CDC45	31	225
SEN2	15	110
MDN1	232	2384
CFT2	21	251
MSL5	24	174
CLF1	55	537
APC2	36	245
DIP2	25	219
USB1	9	29
YLR140W	5	9
RRN5	23	121
RMP1	4	49
SMD3	8	50
ACS2	47	581
MAS1	20	283
SEC10	30	235
RPS31	12	57
CBF5	39	391
EMG1	20	192
NMT1	5	4
PWP1	55	780
NOP56	10	35
YLR198C	3	6
SEC13	26	283
TUB4	24	271
CDC123	22	183
CCC1	19	143
UTP13	40	331
IFH1	58	731
CDC42	8	38
YLR230W	4	12
GPN3	9	35
YEF3	48	389
HSP60	20	169
YCS4	61	657
MCM5	38	352
SMD2	6	50
DBP9	2	1
YSH1	41	346
GCD7	16	100
YHC1	14	57
STT4	106	1164
CDC25	81	728
CDC3	42	462
TAD3	29	252
YLR317W	10	51
SFH1	28	250
CWC24	26	297
RPS25B	8	12
SGD1	47	586
YLR339C	0	0
RPP0	1	0
RPL26A	4	3
KAP95	42	486
ILV5	26	399
ADE13	15	45
STP3	10	137
SEC61	40	576
YLR379W	5	36
AFG2	37	227
SFP1	53	602
UTP21	60	556
SPP382	25	331
SEN1	74	741
LSM3	0	0
SEC39	8	67
NBP1	42	299
YLR458W	7	12
GAB1	3	2
SPT5	41	632
TAF11	9	23
NSE5	44	461
YML6	19	67
NDC1	48	484
RRN11	9	18
PRP39	12	31
RSE1	124	1249
TEM1	15	69
ORC1	46	401
ITT1	15	50
POB3	14	77
BET5	11	21
TUB1	18	154
RPM2	42	418
PRE8	1	0
UTP14	89	871
TAF13	1	0
SEC65	9	21
TAF8	20	112
PGA3	26	543
ERG13	41	412
RSC9	36	330
MSC1	21	106
ERO1	45	484
CDC5	29	288
TAF4	7	7
SEC59	18	119
TAP42	26	176
HOF1	44	417
ARP9	8	17
MCM1	11	43
NUP116	31	270
ERB1	43	257
SEN15	8	41
RNA14	22	178
MOT3	5	14
TVP18	5	6
PDS5	47	352
SEC14	11	107
UTP15	49	424
CTF13	21	235
MED11	6	34
FOL3	27	305
SPC24	10	35
ECM16	90	925
RRB1	35	294
ERG29	14	105
PSO2	28	171
TIF34	31	348
SWP1	23	178
MSS11	29	232
CEP3	35	507
SPT21	43	303
RTP1	50	547
VTI1	11	48
CIK1	38	346
ROT1	24	201
TOM40	8	88
ERG12	35	403
DML1	16	95
CEF1	32	387
TRS130	36	126
ERG8	27	291
TAF7	24	122
RRP5	79	748
RNA1	32	220
TAF9	7	6
RNT1	36	285
CUS1	39	349
TIF11	0	0
PRP24	6	9
RRN9	19	157
FCP1	24	80
GPI12	11	45
HSH155	44	328
HAS1	12	173
YMR290W-A	1	0
LCB1	46	512
LIP1	4	3
ATM1	34	376
PSE1	40	410
NIP1	47	601
PRE5	9	66
RLP7	2	1
LST8	9	45
SIS1	19	120
ARK1	54	611
KSH1	16	187
SAM50	18	124
GPI15	10	159
BDP1	21	197
NOP2	51	425
GCD10	23	154
IMP4	10	66
TOP2	40	368
POL1	125	1458
MET4	23	153
NOP15	8	13
DBP2	42	364
RPC19	4	4
YNL114C	2	2
DCP2	25	175
NAF1	21	261
SPC98	39	383
TOM22	0	0
KRE33	44	475
NAM9	43	551
YSF3	14	37
PGA2	5	9
YNL150W	2	2
RPC31	19	193
INN1	9	103
PGA1	8	13
CBK1	29	299
RPL42A	9	78
RIA1	63	791
APC1	109	1249
RPS3	0	0
YNL181W	20	142
IPI3	27	159
KAR1	16	48
SRP1	7	50
RIO2	13	37
RAP1	89	984
POP1	67	818
SSU72	8	62
CSL4	9	58
NAR1	39	325
SUI1	13	131
CWC25	6	18
YNL247W	55	609
NRD1	34	335
FOL1	37	407
DSL1	42	438
LTO1	4	5
ORC5	8	24
POL2	185	1620
YIF1	31	277
PIK1	52	364
SEC2	38	199
POP3	22	171
SEC21	41	366
RFC3	20	264
MRPS18	8	16
KRI1	13	58
ZIM17	13	121
RFA2	5	4
EMW1	40	487
PFS2	30	283
RPC34	26	229
PRP2	64	754
ACC1	157	1717
TIM23	25	228
SEC12	19	224
ARC35	9	46
DBP6	14	114
MVD1	15	75
TRM112	16	86
NOG2	26	177
ESF2	19	116
RPB11	2	1
RCL1	28	283
DIS3	65	665
TSR4	13	59
MIM1	3	2
SMC5	77	632
PRE6	10	79
RPS15	18	105
RIB2	46	518
NUF2	24	232
BRX1	18	292
AVO1	72	650
RFC4	27	212
WRS1	37	426
TPT1	8	57
RPL18A	16	212
HRP1	23	133
RPL25	2	1
ALR1	55	433
HRT1	27	1326
YOL134C	23	273
MED7	16	201
CDC33	0	0
NOP8	15	137
PSF3	11	83
DCP1	8	9
UTP23	16	94
HSP10	1	0
DBP5	39	465
RAT1	41	246
NOB1	29	204
SGT1	21	81
SLD7	32	242
RPL3	16	140
CDC21	28	379
UFE1	17	149
RTS2	5	15
RKI1	18	96
NUP1	28	199
YOR102W	9	14
OST2	8	9
VAM3	8	57
TFC7	12	45
RPO31	90	738
RPT5	27	293
RIO1	31	288
PFY1	5	10
THI80	21	198
YOR146W	5	6
SPP2	2	5
SMP3	22	162
RPB2	76	685
PDR5	89	1031
PUP1	20	308
SME1	15	62
MTR10	41	266
GLN4	39	414
YOR169C	3	3
MED4	20	325
HEM15	32	462
LAS17	11	26
TOA1	2	1
YOR203W	3	6
DED1	31	306
NOC2	49	378
RET1	72	526
RPB10	5	5
RFC1	48	505
YOR218C	4	5
RPB8	18	128
WTM2	26	175
MGE1	18	85
KIN4	64	563
DFR1	22	395
ESA1	28	281
APC5	14	48
CLP1	23	188
SEC63	27	290
TRE2	39	268
CDC31	1	0
RPT4	30	310
GCD1	49	469
RPN8	8	8
GPN2	17	254
FSF1	14	64
YTM1	11	94
HEM4	15	156
PLP2	14	55
YOR282W	3	16
RRP36	10	26
RRS1	8	38
NOP58	10	106
HSH49	2	3
MYO2	101	852
SCD5	30	266
ALA1	78	681
KRE5	76	849
RPA43	16	127
RPA190	72	652
SOG2	48	734
PRT1	49	372
PRE10	9	14
MRS6	22	324
NDD1	16	98
NUD1	45	496
TFC8	17	165
RET3	7	20
TAF3	35	261
RRP12	73	695
SWI1	65	573
ULP1	15	122
ERG10	13	59
NOP4	62	545
TIM50	47	294
GCR1	29	287
GPI2	12	78
MOT1	127	1588
SEN54	12	112
SEC16	84	932
NOG1	53	869
SEC62	38	368
IDI1	34	359
TFB2	26	106
SPC29	8	110
NAN1	46	274
TBF1	19	82
RPL5	15	49
GIP3	60	649
YPL142C	4	4
RPL33A	14	146
NOP53	16	34
PRP46	45	528
RAD53	46	383
CDC60	55	707
MEX67	35	300
SPT14	59	571
NAB3	45	315
TPK2	38	340
HRR25	39	443
TYW1	38	276
IPL1	8	11
SRP72	29	200
NIP7	11	126
BMS1	76	634
SAR1	23	80
CET1	19	144
FAS2	107	1048
NSL1	25	167
RVB2	44	494
SUI3	7	20
YPL238C	2	1
IQG1	81	746
SRP68	12	47
YPL251W	4	3
YAH1	9	109
BBP1	21	276
DIM1	21	176
RPA135	81	992
TIF6	4	14
MCM4	49	630
CCL1	16	69
HTS1	37	356
ARP7	21	260
GLN1	35	481
TIP41	22	178
TIF5	26	231
TAH18	30	246
SEC8	59	448
TFB4	26	180
DIB1	27	336
ASA1	20	29
SUA7	26	313
SRP54	19	140
RDS3	5	36
PRE2	22	263
FHL1	31	215
COG4	40	380
YTH1	21	151
RPN7	22	197
RPC40	38	307
DBF20	27	269
MRD1	58	458
PIS1	18	186
CLB5	31	143
CTR1	49	664
YLH47	34	383
SPN1	14	42
YPR136C	9	43
RRP9	23	216
YPR142C	7	54
RRP15	9	28
NOC4	36	302
SGV1	39	277
ORC4	21	130
RHO1	11	12
NUT2	13	107
JIP5	36	449
DPB2	49	352
BET2	15	54
YPR177C	23	248
PRP4	64	1081
AOS1	8	36
SEC23	50	499
SMX3	0	0
DPM1	31	330
PZF1	18	142
RPO26	17	231
RPC82	34	474
