Gene name	Number of transposons per gene	Number of reads per gene
CDC40	24	427
ESF1	17	517
YDR366C	47	1120
KEI1	13	233
YPR1	19	656
XRS2	56	2618
DXO1	19	914
CTS2	44	2422
YDR371C-A	2	10
VPS74	22	990
FRQ1	5	59
PHO92	20	493
WIP1	4	9
BCS1	21	574
ARH1	16	213
ATP17	4	20
LSM6	0	0
RGA2	80	4305
SDH6	11	480
ARO10	63	3973
YRA1	19	359
YDR381C-A	10	13
RPP2B	7	73
NKP1	15	548
ATO3	42	3311
EFT2	100	2768
MUS81	43	1432
YDR387C	51	2627
RVS167	35	1486
SAC7	32	763
UBA2	29	2351
YDR391C	15	504
SPT3	19	606
SHE9	27	1518
RPT3	19	640
SXM1	54	2211
YDR396W	16	505
NCB2	15	393
UTP5	11	259
HPT1	21	592
URH1	38	1850
YDR401W	30	1413
DIT2	56	2698
DIT1	43	3374
RPB7	0	0
MRP20	35	1369
PDR15	202	14195
YDR406W-A	3	9
TRS120	53	1780
ADE8	16	179
SIZ1	40	2250
STE14	28	1403
DFM1	52	4409
RRP17	2	26
YDR413C	1	0
ERD1	12	452
YDR415C	35	1915
SYF1	47	1668
YDR417C	5	65
RPL12B	6	193
RAD30	54	2139
HKR1	113	3843
ARO80	65	2486
SIP1	75	3483
CAD1	47	3238
DYN2	10	172
SNX41	43	1690
YDR426C	14	438
RPN9	13	84
BNA7	23	835
TIF35	6	37
CYM1	80	5524
YDR431W	21	332
NPL3	18	376
YDR433W	8	152
GPI17	22	485
PPM1	20	497
PPZ2	72	3244
GPI19	6	166
THI74	25	792
LRS4	9	229
DOT1	37	1983
APT2	18	535
YDR442W	17	1324
SSN2	131	11418
YDR444W	46	2777
YDR445C	21	1727
ECM11	27	2153
RPS17B	13	557
ADA2	17	228
UTP6	17	469
RPS18A	15	157
YHP1	37	1740
PPN1	65	4070
TSA2	28	2111
GUK1	1	0
YDR455C	10	675
NHX1	43	1698
TOM1	282	16450
HEH2	51	2538
PFA5	31	1617
TFB3	10	48
MFA1	3	19
YDR461C-A	5	223
MRPL28	5	119
STP1	31	762
SPP41	31	839
YDR464C-A	3	8
RMT2	27	1821
PKH3	55	3288
YDR467C	9	305
TLG1	12	415
SDC1	11	411
UGO1	23	555
RPL27B	19	431
TRS31	16	508
PRP3	41	1158
JIP4	62	2441
YDR476C	53	2038
SNF1	48	1969
SNM1	8	44
PEX29	40	2490
DIG2	43	2769
PHO8	82	5790
CWC21	42	3736
KRE2	29	1111
VPS52	23	419
VPS72	46	2301
VPS60	21	883
RIB3	9	147
PAC11	33	960
SLD5	24	964
PKH1	86	3538
YDR491C	47	3328
IZH1	29	1554
MZM1	4	32
RSM28	19	932
VPS3	45	1275
PUF6	55	1855
ITR1	63	3813
SEC20	8	103
LCD1	36	1052
RPL37B	21	623
PLM2	56	3332
SAM2	32	2177
LPP1	21	1123
SPG3	3	10
PSP1	39	1202
GMC1	116	8656
GIN4	57	1866
GNP1	43	2703
YDR509W	13	556
SMT3	8	147
YDR510C-A	2	44
SDH7	16	815
EMI1	58	4548
GRX2	12	467
YDR514C	46	2728
SLF1	16	181
EMI2	43	2491
GRH1	25	788
EUG1	51	1333
FPR2	14	528
URC2	51	3861
YDR521W	8	257
SPS2	25	475
SPS1	64	4975
AGE1	30	1129
YDR524W-C	7	77
YDR524C-B	2	4
YDR524C-A	21	533
API2	40	1231
SNA2	31	2018
YDR526C	5	59
RBA50	22	1379
HLR1	22	1301
QCR7	3	11
APA2	38	2231
CAB1	26	1163
KRE28	7	79
HSP31	23	582
FIT1	35	981
YDR535C	39	4315
STL1	53	4357
YDR537C	19	596
PAD1	27	1431
FDC1	33	1542
IRC4	9	178
YDR541C	33	1005
PAU10	32	896
YDR543C	25	1347
YDR544C	26	421
YRF1-1	988	23991
YDR545C-A	96	2025
YIL177C	912	36341
YIL177W-A	70	2155
PAU14	33	980
VTH1	259	12914
IMA3	93	5014
YIL171W-A	16	387
CSS1	43	854
YIL166C	74	5489
YIL165C	17	539
NIT1	29	1162
YIL163C	15	451
SUC2	66	3564
YIL161W	16	181
POT1	54	2803
BNR1	106	6086
AIM20	25	1159
COA1	23	719
YIL156W-A	31	2395
YIL156W-B	20	1803
UBP7	87	3640
GUT2	86	6717
IMP2'	71	3794
RRD1	48	1160
YIL152W	32	1782
ESL1	78	4096
MCM10	35	1616
MLP2	110	4676
RPL40A	11	113
SLN1	34	1685
ATG32	34	1782
PAN6	7	135
NDC80	32	1513
SSL2	54	2901
YIL142C-A	14	540
CCT2	36	1355
YIL141W	19	547
AXL2	74	2713
REV7	21	676
TPM2	11	619
TMA108	92	3626
OM45	33	1074
VHS2	45	1445
YIL134C-A	14	1311
FLX1	11	80
RPL16A	11	644
CSM2	32	3093
FKH1	63	3643
ASG1	73	4932
TAO3	124	4226
MET18	61	3382
RRT14	11	670
STH1	44	1569
KGD1	108	4470
AYR1	26	1236
SIM1	91	5499
POG1	28	1850
QDR2	51	3245
QDR1	66	4368
RPI1	23	1356
RHO3	16	844
PRM5	17	206
HIS5	50	3481
YIL115W-A	11	751
NUP159	78	2714
POR2	14	661
SDP1	41	3707
HOS4	102	7641
COX5B	18	1457
HPM1	37	2700
SEC24	57	2483
YIL108W	94	5729
PFK26	78	6447
MOB1	8	247
SLM1	78	4800
YIL105W-A	5	105
SHQ1	38	818
DPH1	46	2089
YIL102C-A	4	22
YIL102C	0	0
XBP1	75	6984
YIL100C-A	43	1098
YIL100W	49	1939
SGA1	64	3069
FMC1	11	539
FYV10	43	1226
BMT5	43	1634
PRK1	74	4241
LYS12	47	2118
RSM25	32	1621
YIL092W	62	3284
UTP25	43	1175
ICE2	45	2831
YIL089W	28	866
AVT7	67	4005
AIM19	21	436
YIL086C	33	3208
KTR7	58	2998
SDS3	22	1423
CAB2	13	349
TY3A-I	45	1380
AIR1	24	1738
THS1	31	1421
YIL077C	51	3760
SEC28	28	917
RPN2	50	2115
SER33	82	4687
SPO22	93	6276
HOP1	47	1068
YIL071W-A	9	212
PCI8	33	3071
MAM33	38	1711
RPS24B	15	224
YIL068W-A	19	785
SEC6	44	1482
YIL067C	78	3633
YIL066W-A	13	652
RNR3	93	6768
FIS1	24	1559
EFM4	44	4023
YRB2	11	238
ARC15	4	30
SNP1	19	536
YIL060W	32	294
YIL059C	13	301
YIL058W	21	672
RGI2	34	2725
VHR1	147	8558
YIL055C	108	9618
YIL054W	56	3223
GPP1	40	1490
RPL34B	8	19
MMF1	36	1339
PCL7	30	1501
DFG10	20	751
NEO1	33	1254
YIL047C-A	27	1754
SYG1	107	6272
YIL046W-A	57	6278
MET30	48	2344
PIG2	50	2679
AGE2	44	1506
CBR1	57	4229
PKP1	65	4643
GVP36	24	978
APQ12	16	694
TED1	85	5323
NOT3	42	530
PRM2	80	4047
CST6	79	3531
CKA1	58	2454
CAP2	50	2691
BCY1	31	928
YIL032C	24	848
ULP2	95	4580
YIL030W-A	24	1187
SSM4	164	11486
YIL029W-A	25	1178
YIL029C	20	447
YIL028W	13	653
EMC5	20	1864
IRR1	53	1504
YIL025C	14	1146
YIL024C	33	2324
YKE4	84	6564
TIM44	15	379
RPB3	23	755
YIL021C-A	5	17
YIL020C-A	8	124
HIS6	49	4889
FAF1	22	913
RPL2B	38	1144
VID28	93	4309
SNL1	31	1124
BAR1	106	7127
YIL014C-A	10	166
MNT3	67	3509
PDR11	214	14397
YIL012W	59	5809
TIR3	44	1511
DOT5	35	1570
EST3	34	2580
FAA3	141	10592
URM1	6	14
NAS2	49	4870
YIA6	104	8069
EPS1	156	14823
BET1	5	36
CFD1	33	3503
YIL002W-A	13	419
INP51	81	2028
YIL001W	144	11025
SGN1	48	1757
MPH1	200	17563
AIM21	139	7983
DJP1	71	4398
IST3	36	1773
PAN1	199	13224
EGH1	128	7879
PRI1	10	186
MSL1	13	628
DSN1	34	974
STS1	15	383
SQT1	26	1248
GAT4	47	4382
VLD1	46	3965
RPR2	7	66
YIR016W	111	5118
MET28	123	9311
YIR017W-A	136	10249
YAP5	52	4544
YIR018C-A	10	536
FLO11	141	6007
YIR020C	7	60
YIR020W-A	13	686
YIR020C-B	26	362
MRS1	34	509
YIR021W-A	33	3456
SEC11	3	74
DAL81	111	4674
YIR023C-A	17	260
INA22	25	1091
MND2	55	3853
YVH1	59	3047
DAL1	91	4119
DAL4	159	10072
DAL2	65	4695
DCG1	46	1432
YIR030W-A	18	1142
DAL7	77	6207
DAL3	54	3132
MGA2	82	5238
LYS1	57	3423
YIR035C	63	4990
IRC24	81	4857
YIR036W-A	45	4204
HYR1	19	1325
GTT1	26	637
YPS6	31	1180
YIR040C	42	1471
PAU15	17	550
YIR042C	19	915
Q0010	0	0
Q0017	0	0
Q0032	0	0
AI1	112	28136
AI2	245	67608
AI3	256	71658
AI4	313	80499
AI5_ALPHA	362	95582
COX1	374	95673
AI5_BETA	3	2
ATP8	2	8
ATP6	5	568
Q0092	0	0
BI2	31	1211
BI3	37	1309
BI4	57	2636
COB	62	2941
OLI1	0	0
VAR1	3	14
Q0142	1	0
Q0143	0	0
Q0144	0	0
SCEI	2	2
Q0182	0	0
COX2	49	10426
Q0255	7	43
COX3	73	16537
Q0297	0	0
YEL077C	651	24534
YEL077W-A	79	1778
YEL076C-A	100	2162
YEL076C	66	1711
YEL075W-A	89	2096
YEL075C	53	595
YEL074W	64	4291
YEL073C	20	733
RMD6	50	5084
DLD3	59	4425
DSF1	67	4130
HXT13	65	3568
YEL068C	15	465
YEL067C	61	6761
HPA3	23	584
SIT1	81	4537
AVT2	67	3359
CAN1	76	4720
NPR2	34	1376
CIN8	53	2256
PRB1	88	3679
SOM1	28	568
HHY1	74	7891
PCM1	25	1344
YEL057C	48	1317
HAT2	49	1674
POL5	43	1079
RPL12A	12	344
YEL053W-A	10	299
MAK10	56	1910
AFG1	38	1740
VMA8	5	130
YEL050W-A	7	725
RML2	19	537
PAU2	22	786
TCA17	7	68
FRD1	62	3906
GLY1	24	275
YEL045C	55	3721
IES6	5	11
YEL043W	107	7740
GDA1	42	1239
YEF1	60	3221
UTR2	62	3915
CYC7	17	358
UTR4	37	1470
RAD23	36	1126
ANP1	36	1356
UTR5	123	8580
YEL034C-A	21	1947
HYP2	14	1630
MTC7	67	4734
MCM3	37	1080
YEL032C-A	4	39
SPF1	102	2583
YEL030C-A	12	479
ECM10	65	1556
BUD16	26	1343
YEL028W	27	1680
VMA3	0	0
SNU13	0	0
YEL025C	140	10244
RIP1	12	281
YEL023C	89	7146
GEA2	133	6195
URA3	623	167576
YEL020C-B	7	52
TIM9	7	158
YEL020C	103	7701
MMS21	25	849
YEL018C-A	42	2538
EAF5	61	3851
PMP2	5	31
GTT3	68	3145
NPP2	71	4217
EDC3	92	4950
YEL014C	66	2922
VAC8	39	670
UBC8	49	2644
GLC3	179	14715
YEL010W	50	3574
YEL009C-A	58	3937
GCN4	24	307
YEL008W	113	22002
YEL008C-A	25	2571
MIT1	52	2220
YEA6	76	3565
VAB2	51	5624
YEA4	71	4322
GIM4	41	5220
WBP1	22	329
IRC22	69	6006
MNN1	187	15868
NOP16	15	297
PMI40	26	715
FMP52	79	6079
YND1	135	10808
NUG1	41	1715
YER006C-A	38	3978
PAC2	91	7061
TMA20	32	959
SEC3	105	5583
NTF2	2	1
YER010C	63	2583
TIR1	31	727
PRE1	5	26
PRP22	76	3972
HEM14	37	619
BUD25	71	5501
FAA2	88	4832
BIM1	59	4313
AFG3	67	2905
SPC25	12	283
ISC1	228	19282
SBH2	13	257
GPA2	105	4385
RPN3	29	711
SRB4	35	1388
PRO3	6	129
YER023C-A	3	3
YAT2	170	12798
GCD11	12	168
CHO1	7	102
GAL83	54	2401
MIG3	84	4151
SMB1	9	497
CHZ1	8	93
YPT31	22	748
FIR1	90	5498
ZRG8	94	5373
YER034W	93	9345
EDC2	84	7165
ARB1	37	751
PHM8	43	2602
KRE29	13	403
FMP49	20	231
HVG1	38	1531
YER039C-A	13	714
GLN3	53	1792
YEN1	91	6023
MXR1	22	1671
SAH1	22	543
ERG28	14	376
MEI4	63	3969
ACA1	58	2731
SPO73	30	1376
YER046W-A	19	642
SAP1	83	6687
CAJ1	54	3487
ISD11	6	186
TPA1	53	3008
RSM18	8	265
JHD1	69	4773
HOM3	50	2381
PIC2	49	3621
YER053C-A	5	12
GIP2	76	5207
HIS1	54	3742
FCY2	73	4820
RPL34A	14	526
HMF1	32	1948
PET117	9	106
PCL6	35	1262
FCY21	46	2075
FCY22	45	2210
CEM1	45	1547
GPP2	26	987
THO1	27	1462
VHR2	43	1016
ICL1	104	8314
RRT13	18	800
YER066C-A	19	334
RGI1	6	77
YER067C-A	4	73
MOT2	36	1136
YER068C-A	14	468
ARG5,6	40	1341
RNR1	51	1437
TDA2	5	22
VTC1	22	1271
ALD5	64	3118
RPS24A	8	25
YOS1	2	3
PTP3	81	4772
YER076C	46	2442
YER076W-A	13	230
MRX1	66	3957
ICP55	65	2793
YER078W-A	28	671
YER079W	17	1012
YER079C-A	15	857
AIM9	70	3923
SER3	69	5695
UTP7	22	605
GET2	26	2015
YER084W	41	4293
YER084W-A	11	191
YER085C	10	184
ILV1	76	4130
AIM10	45	902
YER087C-A	21	408
SBH1	10	287
DOT6	111	7185
YER088C-A	60	1983
YER088W-B	28	1287
PTC2	80	4494
TRP2	58	4321
YER090C-A	2	46
MET6	33	593
YER091C-A	55	4523
IES5	27	473
TSC11	65	2731
AIM11	32	988
PUP3	9	45
RAD51	23	529
SHC1	32	1064
YER097W	30	1087
UBP9	57	2502
PRS2	28	2166
UBC6	14	306
AST2	39	2760
RPS8B	13	166
SSA4	66	1848
RTT105	32	1424
NUP157	83	4742
MAM1	15	179
GLE2	11	338
YER107W-A	10	476
KAP123	53	1307
SWI4	42	2267
LSM4	2	1
TMN3	43	3448
BOI2	87	7508
SPR6	15	1449
SLX8	18	1013
RPL23B	12	80
SHO1	24	883
AVT6	65	2810
YER119C-A	21	1615
SCS2	15	693
YER121W	22	1879
GLO3	16	664
YCK3	30	1297
DSE1	47	1978
RSP5	22	740
NSA2	8	85
LCP5	11	332
VFA1	17	1085
SAK1	86	4811
YER130C	45	3266
RPS26B	9	197
PMD1	159	10334
GLC7	10	463
YER133W-A	7	76
YER134C	23	487
YER135C	19	1177
GDI1	18	556
YER137C	16	705
YER137W-A	9	133
YER138W-A	23	142
RTR1	15	240
EMP65	59	3448
COX15	30	528
MAG1	21	1439
DDI1	42	2323
UBP5	78	4948
FTR1	63	3923
YER145C-A	20	1309
LSM5	5	28
SCC4	60	2426
YER147C-A	16	806
SPT15	18	631
YER148W-A	20	1012
PEA2	45	2802
SPI1	24	2100
UBP3	51	3678
YER152C	75	4749
YER152W-A	26	787
PET122	52	950
OXA1	37	818
BEM2	90	3324
YER156C	34	1195
COG3	31	867
YER158C	40	2193
YER158W-A	8	204
BUR6	14	772
SPT2	20	1354
RAD4	46	3255
GCG1	38	1618
CHD1	68	2349
PAB1	9	66
YER165C-A	4	37
DNF1	119	6057
BCK2	65	3329
CCA1	26	592
RPH1	76	2932
ADK2	19	701
RAD3	26	871
BRR2	80	3184
YER172C-A	7	145
RAD24	70	3411
GRX4	23	1190
TMT1	25	758
YER175W-A	8	246
ECM32	149	12501
BMH1	36	1858
PDA1	39	1367
DMC1	51	2456
ISC10	9	249
SLO1	5	68
YER181C	7	325
FMP10	16	562
FAU1	33	1422
TOG1	48	3343
PUG1	38	2400
YER186C	33	1852
YER187W	22	872
YER188W	34	1423
YER188C-A	49	6385
YER189W	43	339
YRF1-2	918	23082
YER190C-A	77	827
YER190C-B	91	1712
YFL068W	95	1797
YFL067W	42	1124
YFL066C	232	5436
YFL065C	65	1107
YFL064C	78	1497
YFL063W	45	3079
COS4	64	2023
DDI2	55	3313
SNO3	71	2745
SNZ3	64	3067
THI5	87	3871
AGP3	66	4180
AQY3	88	5908
DAK2	48	2907
ZNF1	33	1891
YFL051C	20	1062
ALR2	122	8199
SWP82	51	1920
EMP47	42	1423
RGD2	68	4082
FMP32	32	3947
SEC53	2	3
OTU1	36	1891
LAM5	105	6793
YFL041W-A	5	275
FET5	90	6076
YFL040W	98	6624
ACT1	18	556
YPT1	15	478
TUB2	39	1197
RPO41	57	1702
MOB2	22	393
RPL22B	36	1335
MIL1	125	8172
RIM15	199	9792
YFL032W	45	2779
HAC1	17	262
YFL031C-A	0	0
AGX1	59	3742
CAK1	9	173
CAF16	48	3315
GYP8	75	4435
STE2	58	3365
BST1	82	2218
EPL1	65	3707
BUD27	104	5371
FRS2	36	1376
YFL021C-A	157	13075
GAT1	128	6042
PAU5	22	1344
YFL019C	12	24
LPD1	34	566
SMX2	1	0
GNA1	12	411
MDJ1	79	3569
YFL015W-A	34	1080
YFL015C	90	5059
HSP12	45	2699
YFL013W-A	99	9384
IES1	152	11495
YFL012W-A	75	8562
YFL012W	23	1094
HXT10	79	6042
AUA1	21	1276
WWM1	59	3459
CDC4	42	1443
SMC1	37	1134
BLM10	369	25170
SEC4	7	84
VTC2	123	10327
MSH4	236	15538
SPB4	25	732
DEG1	56	1828
LOC1	16	573
NIC96	79	5052
YPI1	9	324
RPN11	7	84
SAD1	22	963
YFR006W	147	12031
YFH7	87	8212
FAR7	27	712
GCN20	128	7198
YFR009W-A	9	175
UBP6	60	2320
YFR010W-A	10	312
MIC19	38	2079
DCV1	73	6071
YFR012W-A	4	12
IOC3	129	14484
CMK1	80	4268
GSY1	147	12153
YFR016C	152	10109
IGD1	74	5241
YFR018C	245	31214
FAB1	220	12257
CSS2	26	1479
ATG18	110	5168
ROG3	146	10433
PES4	90	9497
LSB3	48	2322
HIS2	73	3924
ULI1	92	8724
ECO1	10	204
CDC14	26	1807
PTR3	59	2067
MET10	127	5457
SMC2	46	1095
RPL2A	50	2024
RRT5	51	1780
RPL29	15	802
YFR032C-B	51	4550
QCR6	36	1736
PHO4	195	12987
YFR034W-A	57	7290
YFR035C	56	5897
CDC26	19	283
YFR036W-A	17	533
RSC8	25	534
IRC5	54	2624
OSW7	23	497
SAP155	43	2128
ERJ5	41	3362
KEG1	4	19
IRC6	41	1511
DUG1	86	9443
YFR045W	45	2572
CNN1	45	1593
BNA6	33	1244
RMD8	95	3440
YMR31	20	631
PRE4	31	677
RET2	79	4651
RPN12	15	546
YFR052C-A	22	489
HXK1	70	3384
YFR054C	15	770
YFR056C	21	832
IRC7	33	2164
YFR057W	7	124
COS12	0	0
YGL262W	0	0
PAU11	21	651
YGL260W	20	384
YPS5	13	192
YGL258W-A	6	22
VEL1	14	228
MNT2	62	3250
ADH4	37	2307
ZRT1	44	2295
FZF1	54	3751
HXK2	40	2107
RTG2	39	550
HFM1	90	4053
RMR1	16	429
ZIP2	78	6093
PDE1	49	4394
BRR6	5	26
RAI1	19	384
GUS1	22	774
RTF1	24	440
TAD1	25	1126
YGL242C	27	1306
KAP114	76	3743
DOC1	13	310
YGL239C	16	321
CSE1	42	2089
HAP2	26	1130
MTO1	86	3987
YGL235W	35	1560
ADE5,7	24	844
SEC15	34	1220
TAN1	29	2240
EMC4	22	771
YGL230C	8	208
SAP4	91	4329
SHE10	42	2914
VID30	57	2500
OST5	8	27
MTC3	17	473
VRG4	10	134
SDT1	25	696
COG1	15	239
EDC1	14	372
NIF3	19	666
BOL2	17	1000
MDM34	25	1663
YGL218W	13	921
YGL217C	16	638
KIP3	66	2699
CLG1	25	971
YGL214W	15	487
SKI8	34	1144
VAM7	10	166
NCS6	19	693
YPT32	20	939
MIG2	36	2965
SIP2	57	2838
SPT16	39	1014
CHC1	77	2291
POX1	76	4128
YGL204C	15	135
KEX1	44	1337
ARO8	42	2053
MCM6	85	2892
EMP24	28	1639
YGL199C	12	504
YIP4	13	378
MDS3	61	1751
DSD1	40	2180
GCN1	134	4681
YGL194C-A	4	37
HOS2	40	2154
YGL193C	12	187
IME4	62	3524
COX13	13	630
CDC55	27	1058
RPS26A	3	2
YGL188C-A	4	137
YGL188C	24	1079
COX4	11	348
TPN1	65	3963
YGL185C	65	3916
STR3	38	2617
MND1	46	2716
YGL182C	16	1068
GTS1	76	3179
ATG1	62	1979
TOS3	57	1869
MPT5	84	4385
YGL177W	26	2204
YGL176C	39	2730
SAE2	22	495
BUD13	37	2147
XRN1	114	6172
NUP49	22	636
ROK1	21	730
SPO74	17	394
SUA5	20	679
HUR1	12	267
PMR1	33	853
CUP2	18	636
YGL165C	35	1001
YRB30	39	1659
RAD54	50	2115
SUT1	31	2285
YIP5	28	1477
AIM14	56	2948
YGL159W	27	765
RCK1	57	1886
ARI1	39	1265
AMS1	100	5489
CDC43	23	642
LYS5	27	1132
PEX14	26	1922
YGL152C	29	2788
NUT1	88	8284
INO80	95	5335
YGL149W	28	2269
ARO2	35	845
RPL9A	23	970
RRT6	28	930
TIP20	48	2283
ROG1	44	2043
MRF1	33	1196
GPI10	22	775
HUL5	72	3329
YGL140C	63	3394
FLC3	72	3728
YGL138C	25	954
SEC27	40	1538
MRM2	29	1613
RPL1B	28	961
PCL10	52	3947
ITC1	84	4843
YGL132W	4	13
SNT2	89	3237
CEG1	3	19
RSM23	3	21
CWC23	8	40
SOH1	10	641
SCS3	135	13170
MET13	65	3177
MON1	24	624
RPS2	3	5
YGL123C-A	2	1
NAB2	21	729
GPG1	10	534
PRP43	41	1429
COQ8	27	840
YGL118C	42	1724
YGL117W	35	1897
CDC20	37	1155
SNF4	16	605
YGL114W	76	3051
SLD3	30	1549
TAF6	0	0
NSA1	14	356
CUE3	52	2388
YGL109W	31	2671
YGL108C	20	1206
RMD9	19	688
MLC1	1	0
ARC1	26	1396
VPS73	49	2349
RPL28	11	240
YGL102C	8	82
YGL101W	13	380
SEH1	31	1457
LSG1	25	227
USE1	1	0
SRM1	30	1004
TOS8	35	2723
VPS45	14	309
PAN2	77	3281
SPC105	40	1133
NUP145	50	1047
NBP35	24	551
LIF1	38	1481
MF(ALPHA)2	12	493
YGL088W	24	1933
MMS2	41	3627
MAD1	56	3934
LCL3	35	1582
GUP1	35	912
SCY1	89	4857
YGL082W	52	3157
YGL081W	30	1861
MPC1	12	323
KXD1	13	941
DBP3	33	1267
HNM1	50	3056
RPL7A	24	520
MPS2	33	1080
YGL074C	19	2224
HSF1	82	6865
YGL072C	46	4355
AFT1	49	2583
RPB9	16	1057
YGL069C	8	86
MNP1	6	41
NPY1	39	1713
SGF73	43	1642
ALG2	17	488
MRH4	43	1580
PUS2	95	8087
YGL063C-A	28	2751
PYC1	124	7457
DUO1	25	1112
YBP2	54	2887
PKP2	66	3265
RAD6	16	373
GEP7	39	1839
SDS23	54	2678
OLE1	13	474
ERV14	10	414
PRM8	40	1464
YGL052W	15	990
MST27	69	3024
TYW3	34	1618
TIF4632	70	4674
RPT6	3	6
ALG13	3	94
RIM8	65	3769
RNA15	6	202
DST1	48	2266
YGL042C	13	453
YGL041C-B	24	1752
YGL041W-A	37	2447
YGL041C	13	394
HEM2	12	291
YGL039W	23	613
OCH1	24	1498
PNC1	25	1860
YGL036W	90	5209
MIG1	43	2443
YGL034C	54	2186
HOP2	30	1094
AGA2	10	244
RPL24A	16	124
RPL30	4	4
CGR1	6	63
SCW11	45	1592
CWH41	119	6992
TRP5	94	3736
PGD1	48	2985
YGL024W	36	2132
PIB2	77	3874
STT3	63	3052
ALK1	81	5322
GET1	13	152
CKB1	17	597
JAC1	12	285
ATE1	58	3888
KAP122	115	8487
YGL015C	28	2339
PUF4	121	7396
YGL014C-A	10	469
PDR1	158	7818
ERG4	29	756
SCL1	18	292
YGL010W	53	4087
LEU1	163	13580
PMA1	16	524
YGL007C-A	3	90
BRP1	58	7449
YGL006W-A	27	2141
PMC1	201	14085
COG7	56	2740
RPN14	103	6720
CDH1	120	6487
ERP6	66	4925
ERG26	16	352
EFM5	55	2113
SWC4	68	5326
CUL3	105	5304
PEX31	43	1708
TFG2	22	601
PRP18	40	3409
ECT1	83	6902
STF2	19	806
SEC9	14	168
NMA2	82	3882
YGR011W	18	1400
YGR012W	77	5333
SNU71	57	2050
MSB2	105	3364
EAT1	77	8694
YGR016W	45	3138
YGR017W	66	4253
YGR018C	24	985
UGA1	126	9441
VMA7	9	36
YGR021W	88	5369
YGR022C	29	2370
MTL1	73	4695
THG1	6	376
YGR025W	67	6843
YGR026W	43	2513
RPS25A	13	551
MSP1	56	3533
ERV1	12	123
POP6	8	184
IMO32	110	6999
NAG1	43	2291
GSC2	315	20294
TIM21	30	1301
RPL26B	31	754
YGR035C	11	98
YGR035W-A	19	724
CAX4	21	900
ACB1	6	52
ORM1	26	1370
YGR039W	25	800
KSS1	55	3256
BUD9	69	3888
YGR042W	57	1954
NQM1	52	4652
RME1	31	1673
YGR045C	69	7300
TAM41	24	548
TFC4	41	1684
UFD1	15	669
SCM4	50	3037
YGR050C	47	2221
YGR051C	47	2992
FMP48	51	3699
YGR053C	33	2359
YGR054W	46	1617
MUP1	40	1378
RSC1	72	2265
LST7	25	1335
PEF1	27	1454
SPR3	35	1619
ERG25	16	788
ADE6	65	2369
COX18	22	487
SPT4	9	181
YGR064W	22	923
VHT1	28	681
YGR066C	33	2056
YGR067C	86	7648
ART5	162	11106
YGR068W-A	2	24
YGR069W	36	3402
ROM1	97	4843
ENV11	62	3511
UPF3	10	334
YGR073C	8	58
SMD1	1	0
PRP38	3	47
MRPL25	13	628
PEX8	46	2461
PAC10	15	395
YGR079W	42	3474
TWF1	46	2462
SLX9	17	873
TOM20	18	491
GCD2	23	463
MRP13	31	967
RPL11B	15	96
PIL1	22	304
PDC6	120	7271
CTT1	54	4554
NNF2	78	5168
UTP22	24	1016
PRP31	27	1113
DBF2	35	1145
DRN1	30	1126
VAS1	62	2725
RRP46	6	66
TPC1	82	7213
ASK10	130	7949
ESP1	30	1159
TEL2	22	361
MDR1	74	4330
PCP1	24	867
GTF1	11	275
NOP7	12	155
SRB5	18	340
VMA21	2	1
VOA1	26	941
YGR107W	44	5576
CLB1	37	1556
CLB6	39	1854
CLD1	23	502
YGR111W	33	2143
SHY1	16	347
DAM1	16	439
YGR114C	15	776
YGR115C	4	65
SPT6	43	1405
YGR117C	40	1507
RPS23A	14	247
NUP57	23	1037
COG2	4	135
MEP1	93	6468
YGR121W-A	33	3456
YGR122W	38	1111
YGR122C-A	6	47
PPT1	72	3667
ASN2	70	5759
YGR125W	77	4386
YGR126W	21	581
YGR127W	61	4672
UTP8	12	127
SYF2	9	291
YGR130C	62	2880
FHN1	12	512
PHB1	17	845
PEX4	23	523
CAF130	85	4816
PRE9	11	322
LSB1	23	956
YGR137W	9	81
TPO2	56	2177
YGR139W	13	286
CBF2	47	2430
VPS62	70	4095
BTN2	27	1360
SKN1	86	5095
THI4	61	4055
ENP2	48	2607
ECL1	17	415
YGR146C-A	19	919
NAT2	23	1054
RPL24B	8	50
GPC1	35	1639
CCM1	35	901
YGR151C	4	41
RSR1	14	547
YGR153W	14	738
GTO1	25	1026
CYS4	9	248
PTI1	13	348
CHO2	53	2389
MTR3	16	215
NSR1	29	669
YGR160W	10	123
RTS3	39	1855
YGR161W-C	14	689
TIF4631	36	1821
GTR2	21	689
YGR164W	20	989
MRPS35	16	1102
TRS65	36	1664
CLC1	13	315
YGR168C	18	791
PUS6	71	5112
LSO2	8	384
PSD2	109	5995
MSM1	37	540
YIP1	8	256
RBG2	28	2084
CBP4	22	705
YGR174W-A	5	109
ERG1	13	244
YGR176W	38	3478
ATF2	88	6002
PBP1	67	3633
OKP1	30	1513
RNR4	17	492
TIM13	11	254
YGR182C	10	120
QCR9	8	642
UBR1	103	2879
TYS1	21	961
TFG1	27	700
HGH1	23	2186
BUB1	30	1058
CRH1	17	1095
YGR190C	2	1
HIP1	19	618
TDH3	54	1580
PDX1	39	2302
XKS1	50	2272
SKI6	10	403
FYV8	50	2309
SNG1	34	1027
YPP1	22	547
PMT6	58	2285
